STATE,ZIP_CODE,coname,CBSA2020 Update,SumOfZPopPct,STCountyFIPS
TX,75420,Hopkins County,Micro,100,48223
TX,75431,Hopkins County,Micro,88.46,48223
TX,75433,Hopkins County,Micro,100,48223
TX,75437,Hopkins County,Micro,100,48223
TX,75453,Hopkins County,Micro,3.47,48223
TX,75471,Hopkins County,Micro,96.49,48223
TX,75472,Hopkins County,Micro,0.45,48223
TX,75478,Hopkins County,Micro,98.5,48223
TX,75481,Hopkins County,Micro,80.76,48223
TX,75482,Hopkins County,Micro,100.01,48223
TX,75483,Hopkins County,Micro,,48223
TX,75494,Hopkins County,Micro,8.47,48223
TX,75497,Hopkins County,Micro,11.16,48223
TX,75835,Houston County,Neither,100,48225
TX,75839,Houston County,Neither,0.69,48225
TX,75844,Houston County,Neither,87.84,48225
TX,75847,Houston County,Neither,85.86,48225
TX,75849,Houston County,Neither,100,48225
TX,75851,Houston County,Neither,96.38,48225
TX,75856,Houston County,Neither,41.33,48225
TX,75858,Houston County,Neither,100,48225
TX,79511,Howard County,Micro,93.94,48227
TX,79713,Howard County,Micro,7.94,48227
TX,79720,Howard County,Micro,99.14,48227
TX,79721,Howard County,Micro,,48227
TX,79733,Howard County,Micro,100,48227
TX,79748,Howard County,Micro,83.82,48227
TX,79837,Hudspeth County,Metro,89.64,48229
TX,79839,Hudspeth County,Metro,100,48229
TX,79847,Hudspeth County,Metro,62.28,48229
TX,79851,Hudspeth County,Metro,100,48229
TX,79855,Hudspeth County,Metro,0.26,48229
TX,75160,Hunt County,Metro,5.89,48231
TX,75169,Hunt County,Metro,12.26,48231
TX,75401,Hunt County,Metro,100,48231
TX,75402,Hunt County,Metro,100,48231
TX,75403,Hunt County,Metro,,48231
TX,75404,Hunt County,Metro,,48231
TX,75422,Hunt County,Metro,100,48231
TX,75423,Hunt County,Metro,98.9,48231
TX,75428,Hunt County,Metro,97.28,48231
TX,75429,Hunt County,Metro,,48231
TX,75449,Hunt County,Metro,16.61,48231
TX,75452,Hunt County,Metro,4.23,48231
TX,75453,Hunt County,Metro,82.92,48231
TX,75458,Hunt County,Metro,,48231
TX,75496,Hunt County,Metro,84.78,48231
TX,79007,Hutchinson County,Micro,99.99,48233
TX,79008,Hutchinson County,Micro,,48233
TX,79036,Hutchinson County,Micro,85.8,48233
TX,79062,Hutchinson County,Micro,30.28,48233
TX,79078,Hutchinson County,Micro,100,48233
TX,79080,Hutchinson County,Micro,20.66,48233
TX,79081,Hutchinson County,Micro,1.25,48233
TX,79083,Hutchinson County,Micro,97.37,48233
TX,76930,Irion County,Metro,100,48235
TX,76941,Irion County,Metro,100,48235
TX,76230,Jack County,Neither,2.62,48237
TX,76426,Jack County,Neither,3.06,48237
TX,76427,Jack County,Neither,100,48237
TX,76431,Jack County,Neither,1.65,48237
TX,76458,Jack County,Neither,100,48237
TX,76459,Jack County,Neither,100,48237
TX,76486,Jack County,Neither,69.09,48237
TX,77455,Jackson County,Neither,1.47,48239
TX,77465,Jackson County,Neither,8.18,48239
TX,77957,Jackson County,Neither,100,48239
TX,77961,Jackson County,Neither,100,48239
TX,77962,Jackson County,Neither,99.99,48239
TX,77969,Jackson County,Neither,100,48239
TX,77970,Jackson County,Neither,100,48239
TX,77971,Jackson County,Neither,100,48239
TX,77979,Jackson County,Neither,0.5,48239
TX,77991,Jackson County,Neither,100,48239
TX,75931,Jasper County,Neither,84.87,48241
TX,75933,Jasper County,Neither,29.21,48241
TX,75951,Jasper County,Neither,99.98,48241
TX,75956,Jasper County,Neither,91.89,48241
TX,75980,Jasper County,Neither,2.47,48241
TX,77612,Jasper County,Neither,91.81,48241
TX,77615,Jasper County,Neither,100,48241
TX,79734,Jeff Davis County,Neither,100,48243
TX,79854,Jeff Davis County,Neither,91.08,48243
TX,79855,Jeff Davis County,Neither,0.26,48243
TX,78360,Jim Hogg County,Neither,,48247
TX,78361,Jim Hogg County,Neither,99.07,48247
TX,78332,Jim Wells County,Micro,99.28,48249
TX,78333,Jim Wells County,Micro,,48249
TX,78342,Jim Wells County,Micro,100,48249
TX,78355,Jim Wells County,Micro,4.17,48249
TX,78372,Jim Wells County,Micro,99.23,48249
TX,78375,Jim Wells County,Micro,100,48249
TX,78383,Jim Wells County,Micro,49.48,48249
TX,78384,Jim Wells County,Micro,16.14,48249
TX,76031,Johnson County,Metro,100,48251
TX,76033,Johnson County,Metro,99.93,48251
TX,76035,Johnson County,Metro,8.08,48251
TX,76049,Johnson County,Metro,0.97,48251
TX,76059,Johnson County,Metro,100,48251
TX,76070,Johnson County,Metro,3.19,48251
TX,76093,Johnson County,Metro,93.42,48251
TX,79501,Jones County,Metro,100,48253
TX,79503,Jones County,Metro,100,48253
TX,79520,Jones County,Metro,96.82,48253
TX,79525,Jones County,Metro,100,48253
TX,79533,Jones County,Metro,87.92,48253
TX,79553,Jones County,Metro,97.61,48253
TX,79560,Jones County,Metro,12.41,48253
TX,78111,Karnes County,Neither,,48255
TX,78116,Karnes County,Neither,100,48255
TX,78117,Karnes County,Neither,100,48255
TX,78118,Karnes County,Neither,99.77,48255
TX,78119,Karnes County,Neither,95.44,48255
TX,78141,Karnes County,Neither,0.84,48255
TX,78144,Karnes County,Neither,100,48255
TX,78151,Karnes County,Neither,100,48255
TX,75143,Kaufman County,Metro,46.49,48257
TX,75160,Kaufman County,Metro,93.95,48257
TX,75169,Kaufman County,Metro,4.3,48257
TX,78013,Kendall County,Metro,72.48,48259
TX,78027,Kendall County,Metro,100,48259
TX,78074,Kendall County,Metro,,48259
TX,78606,Kendall County,Metro,1.48,48259
TX,78624,Kendall County,Metro,2.06,48259
TX,78338,Kenedy County,Micro,100,48261
TX,78385,Kenedy County,Micro,100,48261
TX,78580,Kenedy County,Micro,0.32,48261
TX,79518,Kent County,Neither,100,48263
TX,79528,Kent County,Neither,98.38,48263
TX,79549,Kent County,Neither,0.48,48263
TX,78010,Kerr County,Micro,100.01,48265
TX,78013,Kerr County,Micro,27.52,48265
TX,78024,Kerr County,Micro,99.65,48265
TX,78025,Kerr County,Micro,100,48265
TX,78028,Kerr County,Micro,98.05,48265
TX,78029,Kerr County,Micro,0,48265
TX,78055,Kerr County,Micro,2.65,48265
TX,78058,Kerr County,Micro,82.65,48265
TX,78631,Kerr County,Micro,10.52,48265
TX,76849,Kimble County,Neither,100,48267
TX,76854,Kimble County,Neither,68.33,48267
TX,76874,Kimble County,Neither,100,48267
TX,76883,Kimble County,Neither,,48267
TX,78631,Kimble County,Neither,13.4,48267
TX,79236,King County,Neither,100,48269
TX,79248,King County,Neither,1.61,48269
TX,78832,Kinney County,Neither,100,48271
TX,78355,Kleberg County,Micro,0.1,48273
TX,78363,Kleberg County,Micro,100,48273
TX,78364,Kleberg County,Micro,,48273
TX,78379,Kleberg County,Micro,100,48273
TX,76363,Knox County,Neither,100,48275
TX,76371,Knox County,Neither,100,48275
TX,76380,Knox County,Neither,2.46,48275
TX,79227,Knox County,Neither,6.33,48275
TX,79505,Knox County,Neither,100,48275
TX,79529,Knox County,Neither,99.64,48275
TX,75411,Lamar County,Micro,100,48277
TX,75416,Lamar County,Micro,100,48277
TX,75421,Lamar County,Micro,100.01,48277
TX,75425,Lamar County,Micro,,48277
TX,75434,Lamar County,Micro,,48277
TX,75435,Lamar County,Micro,84.98,48277
TX,75436,Lamar County,Micro,4.48,48277
TX,75446,Lamar County,Micro,12.33,48277
TX,75460,Lamar County,Micro,100,48277
TX,75461,Lamar County,Micro,,48277
TX,75462,Lamar County,Micro,99.99,48277
TX,75468,Lamar County,Micro,100,48277
TX,75470,Lamar County,Micro,100,48277
TX,75473,Lamar County,Micro,100,48277
TX,75477,Lamar County,Micro,100,48277
TX,75486,Lamar County,Micro,100,48277
TX,79031,Lamb County,Neither,96.78,48279
TX,79041,Lamb County,Neither,0.59,48279
TX,79043,Lamb County,Neither,1.55,48279
TX,79064,Lamb County,Neither,96.61,48279
TX,79082,Lamb County,Neither,100,48279
TX,79312,Lamb County,Neither,100,48279
TX,79313,Lamb County,Neither,5.35,48279
TX,79326,Lamb County,Neither,100,48279
TX,79339,Lamb County,Neither,98.22,48279
TX,79347,Lamb County,Neither,1.14,48279
TX,79369,Lamb County,Neither,100,48279
TX,79371,Lamb County,Neither,93.01,48279
TX,76525,Lampasas County,Metro,6.4,48281
TX,76550,Lampasas County,Metro,92.08,48281
TX,76844,Lampasas County,Metro,0.42,48281
TX,76853,Lampasas County,Metro,98.7,48281
TX,78001,La Salle County,Neither,100,48283
TX,78014,La Salle County,Neither,99.58,48283
TX,78017,La Salle County,Neither,0.9,48283
TX,78019,La Salle County,Neither,93.32,48283
TX,78021,La Salle County,Neither,84.92,48283
TX,77964,Lavaca County,Neither,99.3,48285
TX,77975,Lavaca County,Neither,100,48285
TX,77984,Lavaca County,Neither,90.17,48285
TX,77986,Lavaca County,Neither,,48285
TX,77987,Lavaca County,Neither,100,48285
TX,77995,Lavaca County,Neither,56.86,48285
TX,78956,Lavaca County,Neither,7.65,48285
TX,77853,Lee County,Neither,100,48287
TX,78942,Lee County,Neither,97.99,48287
TX,78946,Lee County,Neither,49.89,48287
TX,78947,Lee County,Neither,100,48287
TX,78948,Lee County,Neither,100,48287
TX,75831,Leon County,Neither,83.52,48289
TX,75833,Leon County,Neither,100,48289
TX,75846,Leon County,Neither,83.92,48289
TX,75850,Leon County,Neither,100,48289
TX,75855,Leon County,Neither,54.41,48289
TX,77850,Leon County,Neither,,48289
TX,77855,Leon County,Neither,100,48289
TX,77865,Leon County,Neither,100,48289
TX,77871,Leon County,Neither,80.22,48289
TX,77368,Liberty County,Metro,100,48291
TX,77369,Liberty County,Metro,94.5,48291
TX,77371,Liberty County,Metro,0.17,48291
TX,77533,Liberty County,Metro,100,48291
TX,77538,Liberty County,Metro,100,48291
TX,77561,Liberty County,Metro,100,48291
TX,77564,Liberty County,Metro,93.46,48291
TX,77575,Liberty County,Metro,99.75,48291
TX,77582,Liberty County,Metro,,48291
TX,75838,Limestone County,Neither,29.43,48293
TX,75846,Limestone County,Neither,16.08,48293
TX,76635,Limestone County,Neither,100,48293
TX,76642,Limestone County,Neither,99.99,48293
TX,76648,Limestone County,Neither,2.3,48293
TX,76653,Limestone County,Neither,79.76,48293
TX,76667,Limestone County,Neither,96.93,48293
TX,76673,Limestone County,Neither,29.15,48293
TX,76678,Limestone County,Neither,100,48293
TX,76686,Limestone County,Neither,100,48293
TX,76687,Limestone County,Neither,80.76,48293
TX,76693,Limestone County,Neither,1.7,48293
TX,79005,Lipscomb County,Neither,95.56,48295
TX,79014,Lipscomb County,Neither,1.32,48295
TX,79024,Lipscomb County,Neither,100,48295
TX,79034,Lipscomb County,Neither,100,48295
TX,79046,Lipscomb County,Neither,100,48295
TX,79056,Lipscomb County,Neither,100,48295
TX,78022,Live Oak County,Neither,100,48297
TX,78060,Live Oak County,Neither,100,48297
TX,78071,Live Oak County,Neither,99.81,48297
TX,78075,Live Oak County,Neither,80.49,48297
TX,78102,Live Oak County,Neither,0.15,48297
TX,78118,Live Oak County,Neither,0.23,48297
TX,78119,Live Oak County,Neither,0.43,48297
TX,78350,Live Oak County,Neither,,48297
TX,78368,Live Oak County,Neither,11.42,48297
TX,78372,Live Oak County,Neither,0.77,48297
TX,78383,Live Oak County,Neither,37.5,48297
TX,76831,Llano County,Neither,100,48299
TX,76885,Llano County,Neither,100,48299
TX,78607,Llano County,Neither,100,48299
TX,78609,Llano County,Neither,100,48299
TX,78639,Llano County,Neither,87.34,48299
TX,78643,Llano County,Neither,99.72,48299
TX,78657,Llano County,Neither,62.57,48299
TX,78672,Llano County,Neither,100,48299
TX,79754,Loving County,Neither,100,48301
TX,79250,Lubbock County,Metro,3.18,48303
TX,79311,Lubbock County,Metro,28.82,48303
TX,79358,Lubbock County,Metro,4.93,48303
TX,79345,Lynn County,Metro,3.26,48305
TX,79351,Lynn County,Metro,76.77,48305
TX,79356,Lynn County,Metro,1.37,48305
TX,79381,Lynn County,Metro,100,48305
TX,79383,Lynn County,Metro,,48305
TX,76825,McCulloch County,Neither,99.56,48307
TX,76836,McCulloch County,Neither,100,48307
TX,76842,McCulloch County,Neither,9.42,48307
TX,76852,McCulloch County,Neither,100,48307
TX,76858,McCulloch County,Neither,86.61,48307
TX,76871,McCulloch County,Neither,0.64,48307
TX,76872,McCulloch County,Neither,83.82,48307
TX,76887,McCulloch County,Neither,100,48307
TX,76673,McLennan County,Metro,0.51,48309
TX,76689,McLennan County,Metro,28.53,48309
TX,78007,McMullen County,Neither,100,48311
TX,78021,McMullen County,Neither,15.08,48311
TX,78071,McMullen County,Neither,0.19,48311
TX,78072,McMullen County,Neither,100,48311
TX,78075,McMullen County,Neither,19.51,48311
TX,75852,Madison County,Neither,96.62,48313
TX,77864,Madison County,Neither,100,48313
TX,77871,Madison County,Neither,19.78,48313
TX,77872,Madison County,Neither,100,48313
TX,75555,Marion County,Neither,11.79,48315
TX,75564,Marion County,Neither,,48315
TX,75630,Marion County,Neither,58.69,48315
TX,75657,Marion County,Neither,92.29,48315
TX,75668,Marion County,Neither,13.95,48315
TX,79331,Martin County,Metro,0.59,48317
TX,79713,Martin County,Metro,50.17,48317
TX,79748,Martin County,Metro,16.18,48317
TX,79749,Martin County,Metro,100,48317
TX,79783,Martin County,Metro,100,48317
TX,76820,Mason County,Neither,100,48319
TX,76825,Mason County,Neither,0.44,48319
TX,76842,Mason County,Neither,58.64,48319
TX,76856,Mason County,Neither,100,48319
TX,76869,Mason County,Neither,82.4,48319
TX,78618,Mason County,Neither,18.21,48319
TX,77404,Matagorda County,Micro,,48321
TX,77414,Matagorda County,Micro,99.99,48321
TX,77415,Matagorda County,Micro,99.99,48321
TX,77419,Matagorda County,Micro,100,48321
TX,77428,Matagorda County,Micro,100,48321
TX,77440,Matagorda County,Micro,100,48321
TX,77456,Matagorda County,Micro,100,48321
TX,77457,Matagorda County,Micro,100,48321
TX,77458,Matagorda County,Micro,100,48321
TX,77465,Matagorda County,Micro,90.48,48321
TX,77468,Matagorda County,Micro,100,48321
TX,77482,Matagorda County,Micro,100,48321
TX,77483,Matagorda County,Micro,100,48321
TX,78852,Maverick County,Micro,100,48323
TX,78853,Maverick County,Micro,,48323
TX,78860,Maverick County,Micro,100,48323
TX,78877,Maverick County,Micro,100,48323
TX,78057,Medina County,Metro,2.76,48325
TX,78850,Medina County,Metro,100,48325
TX,78861,Medina County,Metro,100,48325
TX,78884,Medina County,Metro,1.55,48325
TX,78886,Medina County,Metro,97.07,48325
TX,76841,Menard County,Neither,90.16,48327
TX,76848,Menard County,Neither,100,48327
TX,76854,Menard County,Neither,31.67,48327
TX,76859,Menard County,Neither,100,48327
TX,79706,Midland County,Metro,100,48329
TX,76518,Milam County,Neither,100,48331
TX,76519,Milam County,Neither,40.73,48331
TX,76520,Milam County,Neither,100,48331
TX,76523,Milam County,Neither,100,48331
TX,76556,Milam County,Neither,100,48331
TX,76567,Milam County,Neither,97.75,48331
TX,76577,Milam County,Neither,98.39,48331
TX,77857,Milam County,Neither,100,48331
TX,76442,Mills County,Neither,1.27,48333
TX,76531,Mills County,Neither,0.06,48333
TX,76801,Mills County,Neither,0.23,48333
TX,76844,Mills County,Neither,99.13,48333
TX,76853,Mills County,Neither,1.29,48333
TX,76864,Mills County,Neither,100,48333
TX,76870,Mills County,Neither,100,48333
TX,76880,Mills County,Neither,,48333
TX,76890,Mills County,Neither,10.21,48333
TX,79512,Mitchell County,Neither,99.92,48335
TX,79532,Mitchell County,Neither,97.66,48335
TX,79565,Mitchell County,Neither,100,48335
TX,76228,Montague County,Neither,12.96,48337
TX,76230,Montague County,Neither,95.93,48337
TX,76239,Montague County,Neither,80.86,48337
TX,76251,Montague County,Neither,100,48337
TX,76255,Montague County,Neither,100,48337
TX,76261,Montague County,Neither,90.56,48337
TX,76265,Montague County,Neither,94.24,48337
TX,76270,Montague County,Neither,67.08,48337
TX,77358,Montgomery County,Metro,7.31,48339
TX,77873,Montgomery County,Metro,27.17,48339
TX,79013,Moore County,Micro,100,48341
TX,79018,Moore County,Micro,8.21,48341
TX,79029,Moore County,Micro,100,48341
TX,79036,Moore County,Micro,2.69,48341
TX,79058,Moore County,Micro,0,48341
TX,79083,Moore County,Micro,2.63,48341
TX,79086,Moore County,Micro,96.87,48341
TX,79105,Moore County,Micro,100,48341
TX,75568,Morris County,Neither,68.78,48343
TX,75571,Morris County,Neither,97.4,48343
TX,75636,Morris County,Neither,,48343
TX,75638,Morris County,Neither,99.19,48343
TX,75656,Morris County,Neither,8.66,48343
TX,75668,Morris County,Neither,86.05,48343
TX,75686,Morris County,Neither,0.51,48343
TX,79201,Motley County,Neither,0.47,48345
TX,79234,Motley County,Neither,100,48345
TX,79235,Motley County,Neither,0.21,48345
TX,79244,Motley County,Neither,100,48345
TX,79255,Motley County,Neither,3.5,48345
TX,79256,Motley County,Neither,100,48345
TX,75760,Nacogdoches County,Micro,86.15,48347
TX,75788,Nacogdoches County,Micro,100,48347
TX,75937,Nacogdoches County,Micro,100,48347
TX,75943,Nacogdoches County,Micro,100,48347
TX,75944,Nacogdoches County,Micro,100,48347
TX,75946,Nacogdoches County,Micro,78.76,48347
TX,75958,Nacogdoches County,Micro,,48347
TX,75961,Nacogdoches County,Micro,100,48347
TX,75962,Nacogdoches County,Micro,100,48347
TX,75963,Nacogdoches County,Micro,,48347
TX,75964,Nacogdoches County,Micro,100,48347
TX,75965,Nacogdoches County,Micro,100,48347
TX,75978,Nacogdoches County,Micro,100,48347
TX,75102,Navarro County,Micro,100,48349
TX,75105,Navarro County,Micro,100,48349
TX,75109,Navarro County,Micro,100.01,48349
TX,75110,Navarro County,Micro,99.99,48349
TX,75119,Navarro County,Micro,0.7,48349
TX,75144,Navarro County,Micro,100,48349
TX,75151,Navarro County,Micro,,48349
TX,75153,Navarro County,Micro,100,48349
TX,75155,Navarro County,Micro,100,48349
TX,75859,Navarro County,Micro,17,48349
TX,76626,Navarro County,Micro,100,48349
TX,76639,Navarro County,Micro,100,48349
TX,76641,Navarro County,Micro,100,48349
TX,76648,Navarro County,Micro,9.08,48349
TX,76679,Navarro County,Micro,100,48349
TX,76681,Navarro County,Micro,100,48349
TX,75928,Newton County,Neither,100,48351
TX,75932,Newton County,Neither,100,48351
TX,75933,Newton County,Neither,70.79,48351
TX,75948,Newton County,Neither,0.35,48351
TX,75951,Newton County,Neither,0.02,48351
TX,75956,Newton County,Neither,8.11,48351
TX,75966,Newton County,Neither,100,48351
TX,75977,Newton County,Neither,100,48351
TX,77612,Newton County,Neither,8.19,48351
TX,77614,Newton County,Neither,100,48351
TX,79506,Nolan County,Micro,56.99,48353
TX,79532,Nolan County,Micro,1.17,48353
TX,79535,Nolan County,Micro,100,48353
TX,79537,Nolan County,Micro,100,48353
TX,79545,Nolan County,Micro,97.43,48353
TX,79556,Nolan County,Micro,97.24,48353
TX,78335,Nueces County,Metro,100,48355
TX,78336,Nueces County,Metro,0.08,48355
TX,78373,Nueces County,Metro,100,48355
